"Sales
 Rank",Segment,Make,Model,Category,Monthly Average,2024 YTD,2025 YTD,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25
406,Sports > $90K,Morgan,Plus 4,Low RRP,"$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000","$107,000"
406,Sports > $90K,Morgan,Plus 4,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $90K,Morgan,Plus 4,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Morgan,Plus 4,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Small > $45K,Mercedes-Benz,B-Class,Sales,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Small > $45K,Mercedes-Benz,B-Class,Segment Market Share (Sales),0.06%,0.02%,0.00%,0.04%,0.04%,0.00%,0.00%,0.06%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Small > $45K,Mercedes-Benz,B-Class,Above the Line Weighted Incentive,"$1,508","$2,280",$0,$0,"$2,243",$0,$0,"$1,140",$0,"$1,140",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Small > $45K,Mercedes-Benz,B-Class,High CPV,"$1,452","$1,140","$1,554",$0,"$2,243","$1,856","$2,444","$1,140","$1,140","$1,140",$0,$0,$0,$0,$0,$0,"$1,000","$1,000","$1,000",$0,"$1,554",$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Low CPV,$906,"$1,140","$1,000",$0,$563,$466,$613,"$1,140","$1,140","$1,140",$0,$0,$0,$0,$0,$0,"$1,000","$1,000","$1,000",$0,"$1,000",$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,High RRP,"$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789"
406,Small > $45K,Mercedes-Benz,B-Class,Low RRP,"$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789","$51,789"
406,Small > $45K,Mercedes-Benz,B-Class,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Small > $45K,Mercedes-Benz,B-Class,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Small > $45K,Mercedes-Benz,B-Class,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $200K,McLaren,GT,Sales,4,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Sports > $200K,McLaren,GT,Segment Market Share (Sales),2.21%,0.00%,0.00%,1.80%,4.39%,0.00%,2.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $200K,McLaren,GT,Above the Line Weighted Incentive,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $200K,McLaren,GT,High CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Low CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,High RRP,"$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500"
406,Sports > $200K,McLaren,GT,Low RRP,"$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500","$403,500"
406,Sports > $200K,McLaren,GT,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $200K,McLaren,GT,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,McLaren,GT,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Sales,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Segment Market Share (Sales),0.60%,0.00%,0.00%,0.00%,0.88%,0.78%,0.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Above the Line Weighted Incentive,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,High CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Low CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,High RRP,"$611,628","$611,628","$625,600","$569,712","$569,712","$569,712","$569,712","$569,712","$569,712","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600"
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Low RRP,"$611,628","$611,628","$625,600","$569,712","$569,712","$569,712","$569,712","$569,712","$569,712","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600","$625,600"
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $200K,Aston Martin,DBS Superleggera Volante,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $90K,Audi,TT,Sales,9,46,0,10,8,20,15,10,10,16,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Sports > $90K,Audi,TT,Segment Market Share (Sales),2.23%,1.53%,0.00%,2.38%,1.72%,4.66%,5.21%,3.39%,3.68%,4.15%,1.10%,0.89%,0.18%,0.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $90K,Audi,TT,Above the Line Weighted Incentive,"$50,901","$5,000",$0,$0,"$22,000","$125,702",$0,$0,$0,$0,$0,$0,$0,"$5,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $90K,Audi,TT,High CPV,"$5,093","$5,000",$0,$0,"$2,750","$7,621",$0,$0,$0,$0,$0,$0,$0,"$5,000","$5,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Low CPV,"$3,875","$5,000",$0,$0,"$2,750","$2,750",$0,$0,$0,$0,$0,$0,$0,"$5,000","$5,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,High RRP,"$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769","$139,769"
406,Sports > $90K,Audi,TT,Low RRP,"$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000","$84,000"
406,Sports > $90K,Audi,TT,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $90K,Audi,TT,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Audi,TT,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Upper Large < $100K,Chrysler,300,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Upper Large < $100K,Chrysler,300,Segment Market Share (Sales),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Upper Large < $100K,Chrysler,300,Above the Line Weighted Incentive,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Upper Large < $100K,Chrysler,300,High CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Low CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,High RRP,"$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250","$78,250"
406,Upper Large < $100K,Chrysler,300,Low RRP,"$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550","$60,550"
406,Upper Large < $100K,Chrysler,300,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Upper Large < $100K,Chrysler,300,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Upper Large < $100K,Chrysler,300,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $90K,Caterham,7,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Sports > $90K,Caterham,7,Segment Market Share (Sales),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
406,Sports > $90K,Caterham,7,Above the Line Weighted Incentive,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
406,Sports > $90K,Caterham,7,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Sports > $90K,Caterham,7,High CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
